asset_id,category,session,unit,block,resource_title,original_basename,local_path,source_relative_path,official_url,provenance,year,file_format,pages,bytes,sha256
session_reading-MIT6_042JS15_Session17,session_reading,17,2,,Session 17: Chapter 9.5 (PDF),MIT6_042JS15_Session17.pdf,01_Session_Readings/MIT6_042JS15_Session17.pdf,contents/readings/MIT6_042JS15_Session17.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/readings/MIT6_042JS15_Session17.pdf,Official MIT OCW Spring 2015 course package,2015,pdf,10,753737,b9b52e6acec8edc15ee7c8290ea41ea4d5bb81a44d9cf85cbd79805b6bd607fc
session_reading-MIT6_042JS15_Session18,session_reading,18,2,,Session 18: Chapter 9.5–9.11 (PDF),MIT6_042JS15_Session18.pdf,01_Session_Readings/MIT6_042JS15_Session18.pdf,contents/readings/MIT6_042JS15_Session18.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/readings/MIT6_042JS15_Session18.pdf,Official MIT OCW Spring 2015 course package,2015,pdf,19,833287,f23b1d632714932519eb42add0872320bf72ce6d94e0e3538afc9af5d51903ba
session_reading-MIT6_042JS15_Session19,session_reading,19,2,,Session 19: Chapter 11.1–11.4 (PDF),MIT6_042JS15_Session19.pdf,01_Session_Readings/MIT6_042JS15_Session19.pdf,contents/readings/MIT6_042JS15_Session19.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/readings/MIT6_042JS15_Session19.pdf,Official MIT OCW Spring 2015 course package,2015,pdf,10,337938,f6ee99cb8ac3e48056630768c2b042c65f89749709887e6f425e5541a4a25320
session_reading-MIT6_042JS15_Session2,session_reading,2,1,,Session 2: Chapter 1.7–1.9 (PDF),MIT6_042JS15_Session2.pdf,01_Session_Readings/MIT6_042JS15_Session2.pdf,contents/readings/MIT6_042JS15_Session2.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/readings/MIT6_042JS15_Session2.pdf,Official MIT OCW Spring 2015 course package,2015,pdf,6,282421,8cacd1d3cf09dd8b6e40e82669d117094e16d18d3781887fff8464c48426cb77
session_reading-MIT6_042JS15_Session20,session_reading,20,2,,Session 20: Chapter 11.7–11.9 (PDF),MIT6_042JS15_Session20.pdf,01_Session_Readings/MIT6_042JS15_Session20.pdf,contents/readings/MIT6_042JS15_Session20.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/readings/MIT6_042JS15_Session20.pdf,Official MIT OCW Spring 2015 course package,2015,pdf,13,360929,584447b2b7046924ed09faba28cae11849a3477b8d92e9cf6170eefd9890cfe6
session_reading-MIT6_042JS15_Session21,session_reading,21,2,,Session 21: Chapter 11.9–11.10 (PDF),MIT6_042JS15_Session21.pdf,01_Session_Readings/MIT6_042JS15_Session21.pdf,contents/readings/MIT6_042JS15_Session21.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/readings/MIT6_042JS15_Session21.pdf,Official MIT OCW Spring 2015 course package,2015,pdf,16,286036,446bd9219e8bcd76518181ef724f9358bba0f4ded0aedea0d3415edaf14c74d4
session_reading-MIT6_042JS15_Session22,session_reading,22,2,,Session 22: Chapter 11.6 (PDF),MIT6_042JS15_Session22.pdf,01_Session_Readings/MIT6_042JS15_Session22.pdf,contents/readings/MIT6_042JS15_Session22.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/readings/MIT6_042JS15_Session22.pdf,Official MIT OCW Spring 2015 course package,2015,pdf,9,271221,38bccc1fae37da8679327ca205247f22a7d239b806ee52324b0e7a6dd2c92db6
session_reading-MIT6_042JS15_Session23,session_reading,23,3,,Session 23: Chapter 13.1–13.5 (PDF),MIT6_042JS15_Session23.pdf,01_Session_Readings/MIT6_042JS15_Session23.pdf,contents/readings/MIT6_042JS15_Session23.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/readings/MIT6_042JS15_Session23.pdf,Official MIT OCW Spring 2015 course package,2015,pdf,24,682652,56000576b39789e5c9e77cc29a5a1b52f09a4a54accd99879a361b6edc37207a
session_reading-MIT6_042JS15_Session24,session_reading,24,3,,Session 24: Chapter 13.7 (PDF),MIT6_042JS15_Session24.pdf,01_Session_Readings/MIT6_042JS15_Session24.pdf,contents/readings/MIT6_042JS15_Session24.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/readings/MIT6_042JS15_Session24.pdf,Official MIT OCW Spring 2015 course package,2015,pdf,8,365567,b4f916f429f2b9d12cddcea46fd3fbbaad88cabe6b6426bf74b784f9ba49f5e9
session_reading-MIT6_042JS15_Session25,session_reading,25,3,,Session 25: Chapter 14.1–14.2 (PDF),MIT6_042JS15_Session25.pdf,01_Session_Readings/MIT6_042JS15_Session25.pdf,contents/readings/MIT6_042JS15_Session25.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/readings/MIT6_042JS15_Session25.pdf,Official MIT OCW Spring 2015 course package,2015,pdf,6,250203,50bde7e8243e3716a8dc4b2ea15fe0ea0927cc9d4a8af8dc617525b0778dd828
session_reading-MIT6_042JS15_Session26,session_reading,26,3,,Session 26: Chapter 14.4–14.7 (PDF),MIT6_042JS15_Session26.pdf,01_Session_Readings/MIT6_042JS15_Session26.pdf,contents/readings/MIT6_042JS15_Session26.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/readings/MIT6_042JS15_Session26.pdf,Official MIT OCW Spring 2015 course package,2015,pdf,15,339538,7047dfc4cea2ad19c043986e65d9e21a2ed88ca1297471b4702a329dbe95fa8f
session_reading-MIT6_042JS15_Session27,session_reading,27,3,,Session 27: Chapter 14.8 (PDF),MIT6_042JS15_Session27.pdf,01_Session_Readings/MIT6_042JS15_Session27.pdf,contents/readings/MIT6_042JS15_Session27.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/readings/MIT6_042JS15_Session27.pdf,Official MIT OCW Spring 2015 course package,2015,pdf,11,323737,80fedbe568171748d3c0a91f7532ea97e66a928473077f69b44f55841c75d6d4
session_reading-MIT6_042JS15_Session28,session_reading,28,4,,Session 28: Chapter 16.1–16.5 (PDF),MIT6_042JS15_Session28.pdf,01_Session_Readings/MIT6_042JS15_Session28.pdf,contents/readings/MIT6_042JS15_Session28.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/readings/MIT6_042JS15_Session28.pdf,Official MIT OCW Spring 2015 course package,2015,pdf,25,490628,720e9607cee92a25197f49dbdfd7de7914d9eebbe110dd52f4de123f2a9e6441
session_reading-MIT6_042JS15_Session29,session_reading,29,4,,Session 29: Chapter 17.1–17.5 (PDF),MIT6_042JS15_Session29.pdf,01_Session_Readings/MIT6_042JS15_Session29.pdf,contents/readings/MIT6_042JS15_Session29.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/readings/MIT6_042JS15_Session29.pdf,Official MIT OCW Spring 2015 course package,2015,pdf,17,486739,061e465cdfc4e1179d0f0ea0aa03100afdaa26fb326028b6da60c9ded6edbbba
session_reading-MIT6_042JS15_Session3,session_reading,3,1,,Session 3: Chapter 2.1–2.3 (PDF),MIT6_042JS15_Session3.pdf,01_Session_Readings/MIT6_042JS15_Session3.pdf,contents/readings/MIT6_042JS15_Session3.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/readings/MIT6_042JS15_Session3.pdf,Official MIT OCW Spring 2015 course package,2015,pdf,6,255286,2f3c6b4ee8a2b5cbdf67d900963b27bd314694cabaec264b14c5dfd023528f85
session_reading-MIT6_042JS15_Session30,session_reading,30,4,,Session 30: Chapter 17.7–17.8 (PDF),MIT6_042JS15_Session30.pdf,01_Session_Readings/MIT6_042JS15_Session30.pdf,contents/readings/MIT6_042JS15_Session30.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/readings/MIT6_042JS15_Session30.pdf,Official MIT OCW Spring 2015 course package,2015,pdf,8,242632,9064e328cc9e7cdbc948f565456b74a0bf30420f7aba2787a71c77a5bf638ba3
session_reading-MIT6_042JS15_Session31,session_reading,31,4,,Session 31: Chapter 18.1–18.3 (PDF),MIT6_042JS15_Session31.pdf,01_Session_Readings/MIT6_042JS15_Session31.pdf,contents/readings/MIT6_042JS15_Session31.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/readings/MIT6_042JS15_Session31.pdf,Official MIT OCW Spring 2015 course package,2015,pdf,14,388230,51afa9254dc9e1b3854c3b7ca9f26501fe19d6192c2cf37ca2fd465ca33294d9
session_reading-MIT6_042JS15_Session32,session_reading,32,4,,Session 32: Chapter 18.4–18.5 (PDF),MIT6_042JS15_Session32.pdf,01_Session_Readings/MIT6_042JS15_Session32.pdf,contents/readings/MIT6_042JS15_Session32.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/readings/MIT6_042JS15_Session32.pdf,Official MIT OCW Spring 2015 course package,2015,pdf,22,451656,5e8bd5c318ce30d5581588464a2388e67f688e1f3fabec45783c6ea71b27565e
session_reading-MIT6_042JS15_Session33,session_reading,33,4,,Session 33: Chapter 19.1–19.3 (PDF),MIT6_042JS15_Session33.pdf,01_Session_Readings/MIT6_042JS15_Session33.pdf,contents/readings/MIT6_042JS15_Session33.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/readings/MIT6_042JS15_Session33.pdf,Official MIT OCW Spring 2015 course package,2015,pdf,13,370687,fa66501946e1cfc71ee4661dc3558648cc9a8df13a6bb69ff4d488a1d41eac66
session_reading-MIT6_042JS15_Session34,session_reading,34,4,,Session 34: Chapter 19.4–19.5 (PDF),MIT6_042JS15_Session34.pdf,01_Session_Readings/MIT6_042JS15_Session34.pdf,contents/readings/MIT6_042JS15_Session34.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/readings/MIT6_042JS15_Session34.pdf,Official MIT OCW Spring 2015 course package,2015,pdf,9,290376,863640bcdd0ce09f00ade5e1054d809261ec90d351b2db6b89aa260f6f1e38c3
session_reading-MIT6_042JS15_Session35,session_reading,35,4,,Session 35: Chapter 20.2 (PDF),MIT6_042JS15_Session35.pdf,01_Session_Readings/MIT6_042JS15_Session35.pdf,contents/readings/MIT6_042JS15_Session35.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/readings/MIT6_042JS15_Session35.pdf,Official MIT OCW Spring 2015 course package,2015,pdf,6,314931,ff59c7c1fc21ac3aa86085710fce95039110127a06a0ef9659e6ad205380f4dd
session_reading-MIT6_042JS15_Session4,session_reading,4,1,,Session 4: Chapter 3.1–3.5 (PDF),MIT6_042JS15_Session4.pdf,01_Session_Readings/MIT6_042JS15_Session4.pdf,contents/readings/MIT6_042JS15_Session4.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/readings/MIT6_042JS15_Session4.pdf,Official MIT OCW Spring 2015 course package,2015,pdf,16,427386,1e669d7ad19ab9ca78c41f73dacff6e19193813ba9e41a712fc3aad3873557c8
session_reading-MIT6_042JS15_Session5,session_reading,5,1,,Session 5: Chapter 3.6 (PDF),MIT6_042JS15_Session5.pdf,01_Session_Readings/MIT6_042JS15_Session5.pdf,contents/readings/MIT6_042JS15_Session5.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/readings/MIT6_042JS15_Session5.pdf,Official MIT OCW Spring 2015 course package,2015,pdf,7,226697,b42bed6ad6bd3cb159e3bf42eeffb07538fa211f6f6dea0f5833973e3c248698
session_reading-MIT6_042JS15_Session6,session_reading,6,1,,Session 6: Chapter 4.1–4.2 (PDF),MIT6_042JS15_Session6.pdf,01_Session_Readings/MIT6_042JS15_Session6.pdf,contents/readings/MIT6_042JS15_Session6.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/readings/MIT6_042JS15_Session6.pdf,Official MIT OCW Spring 2015 course package,2015,pdf,7,266103,4c9a74fe3382fcf7131b9b3a6cd073540ca80f758ebe2a5d39841c31c82136b5
session_reading-MIT6_042JS15_Session7,session_reading,7,1,,Session 7: Chapter 4.3–4.5 (PDF),MIT6_042JS15_Session7.pdf,01_Session_Readings/MIT6_042JS15_Session7.pdf,contents/readings/MIT6_042JS15_Session7.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/readings/MIT6_042JS15_Session7.pdf,Official MIT OCW Spring 2015 course package,2015,pdf,10,315077,9c9f83c1157b34a9e3acc4904950566319cd6483d63fd11fbd5ef2e83b65667c
session_reading-MIT6_042JS15_Session8,session_reading,8,1,,Session 8: Chapter 5.1–5.3 (PDF),MIT6_042JS15_Session8.pdf,01_Session_Readings/MIT6_042JS15_Session8.pdf,contents/readings/MIT6_042JS15_Session8.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/readings/MIT6_042JS15_Session8.pdf,Official MIT OCW Spring 2015 course package,2015,pdf,17,818016,196347bf123195c6ea2135f4131ad15272dbb9a1c568b3ccd3b772b0d3be3df2
session_reading-MIT6_042JS15_Session9,session_reading,9,1,,Session 9: Chapter 5.4 (PDF),MIT6_042JS15_Session9.pdf,01_Session_Readings/MIT6_042JS15_Session9.pdf,contents/readings/MIT6_042JS15_Session9.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/readings/MIT6_042JS15_Session9.pdf,Official MIT OCW Spring 2015 course package,2015,pdf,16,1044852,853145ba70b7dcfddc92e35faef67c71d89df4a108404d869fdf14297dcc9730
transcript-GyFVgJZ0hIs,video_transcript,1,1,1.1.2,Intro To Proofs: Part 1: Video,GyFVgJZ0hIs.pdf,03_Video_Transcripts/GyFVgJZ0hIs.pdf,contents/proofs/tp1-1/intro-to-proofs-part-1-video/intro-to-proofs-part-1/GyFVgJZ0hIs.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/proofs/tp1-1/intro-to-proofs-part-1-video/,Official MIT OCW Spring 2015 course package,2015,pdf,4,23749,bedfacaf7fda5ae50aa3da8421224e7dbdcf59dd68196450a6b9e1f9e7a56a5f
transcript-wIq4CssPoO0,video_transcript,1,1,1.1.1,Welcome to 6.042: Video,wIq4CssPoO0.pdf,03_Video_Transcripts/wIq4CssPoO0.pdf,contents/proofs/tp1-1/welcome-to-6-042-1/wIq4CssPoO0.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/proofs/tp1-1/,Official MIT OCW Spring 2015 course package,2015,pdf,2,14979,612ae74bf075fbcca859560840b74fc1993aa4e1a2d7ed7e742e8e3e670df8be
transcript-wfr4XbR5VP8,video_transcript,1,1,1.1.3,Intro to Proofs: Part 2: Video,wfr4XbR5VP8.pdf,03_Video_Transcripts/wfr4XbR5VP8.pdf,contents/proofs/tp1-1/intro-to-proofs-part-2-video/intro-to-proofs-part-2/wfr4XbR5VP8.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/proofs/tp1-1/intro-to-proofs-part-2-video/,Official MIT OCW Spring 2015 course package,2015,pdf,3,19981,1af382489b31108099325f0e6c82b86d14ee506e4f29b7dc032f764fecf93805
transcript-TXNXT3oBROw,video_transcript,10,1,1.10.1,Recursive Data: Video,TXNXT3oBROw.pdf,03_Video_Transcripts/TXNXT3oBROw.pdf,contents/proofs/recursive-definition/recursive-data/TXNXT3oBROw.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/proofs/recursive-definition/,Official MIT OCW Spring 2015 course package,2015,pdf,5,26033,7653dca05bbb8bb8a2a351e571fefd13e7aad6214b307a2f7cfcf25525a1b612
transcript-VWIDwHCGJDQ,video_transcript,10,1,1.10.4,Structural Induction: Video,VWIDwHCGJDQ.pdf,03_Video_Transcripts/VWIDwHCGJDQ.pdf,contents/proofs/recursive-definition/structural-induction-video/structural-induction/VWIDwHCGJDQ.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/proofs/recursive-definition/structural-induction-video/,Official MIT OCW Spring 2015 course package,2015,pdf,3,17899,c3f0da5a0fed704257dcfec76d9ef980659d6b23dc785c37f83e59d384a6d199
transcript-tOsdeaYDCMk,video_transcript,10,1,1.10.7,Recursive Functions: Video,tOsdeaYDCMk.pdf,03_Video_Transcripts/tOsdeaYDCMk.pdf,contents/proofs/recursive-definition/recursive-functions-video/recursive-functions/tOsdeaYDCMk.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/proofs/recursive-definition/recursive-functions-video/,Official MIT OCW Spring 2015 course package,2015,pdf,5,26011,6678f20df098b84755ab16abb7ae79f3846c97fbb0113dd4dd3a89434548462b
transcript-4dj1ogUwTEM,video_transcript,11,1,1.11.4,Cantor's Theorem: Video,4dj1ogUwTEM.pdf,03_Video_Transcripts/4dj1ogUwTEM.pdf,contents/proofs/tp4-3/vertical-4eaa04fd577b/cantor-s-theorem/4dj1ogUwTEM.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/proofs/tp4-3/vertical-4eaa04fd577b/,Official MIT OCW Spring 2015 course package,2015,pdf,8,34746,b9b0848f220d54e18eb4b2603ad311f569c8cf395f60cdb68a2f6c54d7dfdd9a
transcript-5hETv64GIuE,video_transcript,11,1,1.11.9,Russell's Paradox: Video,5hETv64GIuE.pdf,03_Video_Transcripts/5hETv64GIuE.pdf,contents/proofs/tp4-3/vertical-f1f52e8d7024/russell-s-paradox/5hETv64GIuE.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/proofs/tp4-3/vertical-f1f52e8d7024/,Official MIT OCW Spring 2015 course package,2015,pdf,5,26551,6db9d0f146471fb542db5d72c446432e9e749949743f7caf545e87c205c79279
transcript-AipSRi3CyLg,video_transcript,11,1,1.11.3,Countable Sets: Video,AipSRi3CyLg.pdf,03_Video_Transcripts/AipSRi3CyLg.pdf,contents/proofs/tp4-3/countable-sets-video/countable-sets/AipSRi3CyLg.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/proofs/tp4-3/countable-sets-video/,Official MIT OCW Spring 2015 course package,2015,pdf,4,22980,88b86e6af650793d66231e140d8f8bbdc2204b81067b606e43f582cc5f34bfee
transcript-QzSCf62kzjE,video_transcript,11,1,1.11.1,Cardinality: Video,QzSCf62kzjE.pdf,03_Video_Transcripts/QzSCf62kzjE.pdf,contents/proofs/tp4-3/cardinality/QzSCf62kzjE.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/proofs/tp4-3/,Official MIT OCW Spring 2015 course package,2015,pdf,5,26836,177d2976eab6dcdaf67e2f9680159f30856a96b7bd25d72b8839d670078dfea5
transcript-WQHOImO0pX0,video_transcript,11,1,1.11.7,The Halting Problem: Video [Optional],WQHOImO0pX0.pdf,03_Video_Transcripts/WQHOImO0pX0.pdf,contents/proofs/tp4-3/vertical-b654b1f1c6e1/the-halting-problem/WQHOImO0pX0.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/proofs/tp4-3/vertical-b654b1f1c6e1/,Official MIT OCW Spring 2015 course package,2015,pdf,7,30402,1d7150909294f383f3524b294d79dd86cc144c11aeace45c76c66c066bd99f95
transcript-zcvsyL7GtH4,video_transcript,11,1,1.11.11,Set Theory Axioms: Video [Optional],zcvsyL7GtH4.pdf,03_Video_Transcripts/zcvsyL7GtH4.pdf,contents/proofs/tp4-3/set-theory-axioms-video-optional/set-theory-axioms-optional/zcvsyL7GtH4.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/proofs/tp4-3/set-theory-axioms-video-optional/,Official MIT OCW Spring 2015 course package,2015,pdf,3,20190,2ee0fec013ab0b0c029b49e7c3623c5e652ca7dd74036f726ef3fc4d10a2cf1e
transcript-QsKtEuUyIdw,video_transcript,12,2,2.1.7,Prime Factorization: Video,QsKtEuUyIdw.pdf,03_Video_Transcripts/QsKtEuUyIdw.pdf,contents/structures/tp5-1/prime-factorization-video/unique-factorization/QsKtEuUyIdw.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/structures/tp5-1/prime-factorization-video/,Official MIT OCW Spring 2015 course package,2015,pdf,3,19658,53de1321c2534c2ba4333e70ed4a52ec64d0bfb3b333a9c220cc4564bc976aa8
transcript-c3qNBNl1h8g,video_transcript,12,2,2.1.6,Revisiting Die Hard: Video,c3qNBNl1h8g.pdf,03_Video_Transcripts/c3qNBNl1h8g.pdf,contents/structures/tp5-1/revisiting-die-hard-video/die-hard-primes/c3qNBNl1h8g.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/structures/tp5-1/revisiting-die-hard-video/,Official MIT OCW Spring 2015 course package,2015,pdf,2,16355,3be8469f5f05749f88252ff1e98ebf62a5c50fcffbf798b8006039ddc7309b97
transcript-dW0f62lcCLE,video_transcript,12,2,2.1.2,Euclidean Algorithm: Video,dW0f62lcCLE.pdf,03_Video_Transcripts/dW0f62lcCLE.pdf,contents/structures/tp5-1/euclidean-algorithm-video/euclidean-algorithm/dW0f62lcCLE.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/structures/tp5-1/euclidean-algorithm-video/,Official MIT OCW Spring 2015 course package,2015,pdf,3,21549,91647cf94e26f81ae07e6ff9d05ba756a5aa4970c25ecd47133fbede7cabf153
transcript-et3FOZdI6pk,video_transcript,12,2,2.1.1,GCDs & Linear Combinations: Video,et3FOZdI6pk.pdf,03_Video_Transcripts/et3FOZdI6pk.pdf,contents/structures/tp5-1/gcds-linear-combinations/et3FOZdI6pk.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/structures/tp5-1/,Official MIT OCW Spring 2015 course package,2015,pdf,3,22906,12cc20fc1edccf70de3d3e5c82174e5ce3cf9dbd17a13f903189f9d88d52e158
transcript-yzKPotFLfsc,video_transcript,12,2,2.1.4,Pulverizer: Video,yzKPotFLfsc.pdf,03_Video_Transcripts/yzKPotFLfsc.pdf,contents/structures/tp5-1/pulverizer-video/pulverizer/yzKPotFLfsc.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/structures/tp5-1/pulverizer-video/,Official MIT OCW Spring 2015 course package,2015,pdf,5,27558,94836f0de59f55ac05e314e2f15eaaaa5974584d62ddb7ea592589782949df45
transcript-CAKSh3M0y8k,video_transcript,13,2,2.2.3,Inverses mod n: Video,CAKSh3M0y8k.pdf,03_Video_Transcripts/CAKSh3M0y8k.pdf,contents/structures/tp5-2/vertical-5a82e8c3077d/inverses-mod-n/CAKSh3M0y8k.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/structures/tp5-2/vertical-5a82e8c3077d/,Official MIT OCW Spring 2015 course package,2015,pdf,2,15793,aa135d6ba5d5eef4e09e1c1b23811686765eb1d4fd22b83d922fe44332d41d32
transcript-KvtLWgCTwn4,video_transcript,13,2,2.2.1,Congruence mod n: Video,KvtLWgCTwn4.pdf,03_Video_Transcripts/KvtLWgCTwn4.pdf,contents/structures/tp5-2/congruence-mod-n/KvtLWgCTwn4.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/structures/tp5-2/,Official MIT OCW Spring 2015 course package,2015,pdf,5,26153,de1921fe1a6dda6b6ff2a931537668047559f186c7b88fdfc40ca3445137d5e0
transcript-TeRYL7kkhqs,video_transcript,14,2,2.3.1,Modular Exponentiation Euler's Function: Video,TeRYL7kkhqs.pdf,03_Video_Transcripts/TeRYL7kkhqs.pdf,contents/structures/tp6-1/modular-exponentiation-euler-s-function/TeRYL7kkhqs.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/structures/tp6-1/,Official MIT OCW Spring 2015 course package,2015,pdf,3,18597,1b88e2dc99b6930afe90c2bb82419807ce4fdfb4e2115e6d00ab42526f55262a
transcript-dZgI16nMuqE,video_transcript,14,2,2.3.3,The Ring Z: Video,dZgI16nMuqE.pdf,03_Video_Transcripts/dZgI16nMuqE.pdf,contents/structures/tp6-1/vertical-96037fd2d933/modular-exponentiation-the-ring/dZgI16nMuqE.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/structures/tp6-1/vertical-96037fd2d933/,Official MIT OCW Spring 2015 course package,2015,pdf,6,31681,0084f48133885bb0705bbcfb089400b651347056fff58fb5f4daf04ee121b620
transcript-ZUZ8VbX1YNQ,video_transcript,15,2,2.4.1,RSA Public Key Encryption: Video,ZUZ8VbX1YNQ.pdf,03_Video_Transcripts/ZUZ8VbX1YNQ.pdf,contents/structures/tp6-2/rsa-public-key-encryption/ZUZ8VbX1YNQ.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/structures/tp6-2/,Official MIT OCW Spring 2015 course package,2015,pdf,7,35081,b5e4381d889bf101f396d2154a9ef4d251026754fe8d8c63e999e2cc78632fdf
transcript-yWIQCewgfwY,video_transcript,15,2,2.4.3,Reducing Factoring To SAT: Video,yWIQCewgfwY.pdf,03_Video_Transcripts/yWIQCewgfwY.pdf,contents/structures/tp6-2/vertical-10e2576c9510/reducing-factoring-to-sat/yWIQCewgfwY.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/structures/tp6-2/vertical-10e2576c9510/,Official MIT OCW Spring 2015 course package,2015,pdf,3,19051,6c0094ee8eb173b7b484947389ec9a3060c3c68701f6407e1c4da3d9f5b85ce8
transcript-MX-mBxt6huU,video_transcript,16,2,2.5.1,Digraphs: Walks & Paths: Video,MX-mBxt6huU.pdf,03_Video_Transcripts/MX-mBxt6huU.pdf,contents/structures/tp6-3/digraphs-walks-paths/MX-mBxt6huU.pdf,https://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-042j-mathematics-for-computer-science-spring-2015/structures/tp6-3/,Official MIT OCW Spring 2015 course package,2015,pdf,2,15228,40cfbe121598aba74b201b6649054cc23cc9fbda36d2527fb74c1168744e6f91
